date,day_of_week,time_of_day,rides_count,gmv,avg_fare,avg_dist
2024-09-24,Tuesday,3_evening,43,15314.68,356.1553488372093,6.040930232558139
2024-09-24,Tuesday,4_night,12,3390.85,339.085,5.747
2024-09-25,Wednesday,1_morning,53,16203.83,330.6904081632653,5.418163265306123
2024-09-25,Wednesday,2_daytime,33,10868.53,339.6415625,5.5649999999999995
2024-09-25,Wednesday,3_evening,51,18803.19,383.7385714285714,6.648979591836735
2024-09-25,Wednesday,4_night,11,3009.6,273.59999999999997,4.046363636363636
2024-09-26,Thursday,1_morning,33,11359.33,366.43,6.269677419354839
2024-09-26,Thursday,2_daytime,43,15323.24,373.73756097560977,6.367317073170732
2024-09-26,Thursday,3_evening,49,15322.68,312.70775510204084,4.919795918367347
2024-09-26,Thursday,4_night,9,2890.02,321.11333333333334,5.047777777777778
2024-09-27,Friday,1_morning,41,12164.04,304.101,4.7445
2024-09-27,Friday,2_daytime,30,11450.53,408.94750000000005,7.3496428571428565
2024-09-27,Friday,3_evening,59,22243.25,404.4227272727273,7.151272727272727
2024-09-27,Friday,4_night,9,3913.64,434.8488888888889,7.852222222222222
2024-09-28,Saturday,1_morning,38,12805.26,346.0881081081081,5.7481081081081085
2024-09-28,Saturday,2_daytime,33,10829.67,328.1718181818182,5.331212121212121
2024-09-28,Saturday,3_evening,62,23751.99,389.3768852459017,6.872459016393442
2024-09-28,Saturday,4_night,12,4837.29,403.1075,7.024166666666667
2024-09-29,Sunday,1_morning,30,8830.24,327.0459259259259,5.342592592592593
2024-09-29,Sunday,2_daytime,37,13443.93,395.40970588235297,6.984705882352941
2024-09-29,Sunday,3_evening,59,22719.05,385.0686440677966,6.7164406779661014
2024-09-29,Sunday,4_night,14,4756.09,339.7207142857143,5.7057142857142855
2024-09-30,Monday,1_morning,30,9613.91,320.46366666666665,5.157333333333333
2024-09-30,Monday,2_daytime,40,14977.619999999999,384.04153846153844,6.611282051282051
2024-09-30,Monday,3_evening,41,17512.37,427.1309756097561,7.739268292682927
2024-09-30,Monday,4_night,6,1367.94,227.99,2.9516666666666667
2024-10-01,Tuesday,1_morning,31,11167.96,372.26533333333333,6.426333333333333
2024-10-01,Tuesday,2_daytime,31,9495.81,316.527,5.035
2024-10-01,Tuesday,3_evening,50,18295.18,389.2591489361702,6.788297872340426
2024-10-01,Tuesday,4_night,12,2827.9,282.79,4.3100000000000005
2024-10-02,Wednesday,1_morning,43,13438.68,319.9685714285714,5.067380952380953
2024-10-02,Wednesday,2_daytime,30,9171.85,305.72833333333335,4.820333333333334
2024-10-02,Wednesday,3_evening,49,18005.77,391.4297826086957,6.897608695652174
2024-10-02,Wednesday,4_night,11,4456.96,405.1781818181818,7.159090909090909
2024-10-03,Thursday,1_morning,40,14999.1,384.5923076923077,6.783846153846154
2024-10-03,Thursday,2_daytime,28,9838.66,364.3948148148148,6.2188888888888885
2024-10-03,Thursday,3_evening,47,16354.58,355.53434782608696,6.006739130434783
2024-10-03,Thursday,4_night,7,1624.8,232.1142857142857,3.182857142857143
2024-10-04,Friday,1_morning,39,13713.56,360.8831578947368,6.092894736842105
2024-10-04,Friday,2_daytime,25,7493.99,325.82565217391306,5.317391304347826
2024-10-04,Friday,3_evening,51,19711.23,394.2246,6.8398
2024-10-04,Friday,4_night,12,3946.12,358.73818181818183,6.084545454545455
2024-10-05,Saturday,1_morning,37,11310.33,305.6845945945946,4.773513513513514
2024-10-05,Saturday,2_daytime,28,10682.65,381.5232142857143,6.679285714285713
2024-10-05,Saturday,3_evening,49,15305.130000000001,325.64106382978724,5.352978723404255
2024-10-05,Saturday,4_night,15,6156.73,410.4486666666666,7.231333333333334
2024-10-06,Sunday,1_morning,33,10755.26,325.9169696969697,5.281818181818182
2024-10-06,Sunday,2_daytime,35,11873.05,339.22999999999996,5.541714285714286
2024-10-06,Sunday,3_evening,40,15138.11,378.45275000000004,6.602500000000001
2024-10-06,Sunday,4_night,18,5947.68,330.4266666666667,5.426666666666666
2024-10-07,Monday,1_morning,35,11076.86,325.79,5.307941176470588
2024-10-07,Monday,2_daytime,31,11799.7,421.41785714285714,7.416071428571429
2024-10-07,Monday,3_evening,46,14925.13,339.2075,5.635909090909091
2024-10-07,Monday,4_night,8,2261.22,282.6525,4.25625
2024-10-08,Tuesday,1_morning,28,9287.63,357.21653846153845,6.089615384615385
2024-10-08,Tuesday,2_daytime,31,10253.95,341.79833333333335,5.695333333333333
2024-10-08,Tuesday,3_evening,42,15470.51,377.32951219512194,6.449024390243903
2024-10-08,Tuesday,4_night,7,1681.99,336.398,5.446
2024-10-09,Wednesday,1_morning,37,10998.7,305.51944444444445,4.843333333333333
2024-10-09,Wednesday,2_daytime,29,10072.27,359.7239285714286,6.111785714285714
2024-10-09,Wednesday,3_evening,45,17129.73,398.3658139534884,7.014883720930232
2024-10-09,Wednesday,4_night,15,4656.74,310.4493333333333,4.8293333333333335
2024-10-10,Thursday,1_morning,29,10072.13,359.71892857142853,6.07
2024-10-10,Thursday,2_daytime,29,9520.24,328.2841379310345,5.349310344827586
2024-10-10,Thursday,3_evening,53,17935.53,351.67705882352936,5.908823529411765
2024-10-10,Thursday,4_night,11,4016.84,365.16727272727275,6.314545454545454
2024-10-11,Friday,1_morning,36,12946.949999999999,369.9128571428571,6.299428571428571
2024-10-11,Friday,2_daytime,33,11522.06,349.1533333333333,5.858787878787879
2024-10-11,Friday,3_evening,51,17488.43,349.7686,5.8612
2024-10-11,Friday,4_night,15,5635.11,375.674,6.472666666666667
2024-10-12,Saturday,1_morning,45,15138.38,352.0553488372093,5.926976744186047
2024-10-12,Saturday,2_daytime,30,8697.35,289.9116666666667,4.500333333333333
2024-10-12,Saturday,3_evening,60,19275.72,350.46763636363636,5.918
2024-10-12,Saturday,4_night,11,3867.86,351.62363636363636,5.920909090909091
2024-10-13,Sunday,1_morning,44,14668.29,341.12302325581396,5.60860465116279
2024-10-13,Sunday,2_daytime,33,13662.2,426.94375,7.6115625
2024-10-13,Sunday,3_evening,48,14757.94,307.45708333333334,4.739166666666667
2024-10-13,Sunday,4_night,12,3548.31,322.57363636363635,5.199090909090909
2024-10-14,Monday,1_morning,39,13918.32,376.1708108108108,6.47054054054054
2024-10-14,Monday,2_daytime,38,13693.33,360.3507894736842,6.121052631578947
2024-10-14,Monday,3_evening,43,13572.58,331.0385365853659,5.384146341463414
2024-10-14,Monday,4_night,11,3288.25,298.9318181818182,4.708181818181818
2024-10-15,Tuesday,1_morning,37,13707.09,370.4618918918919,6.348918918918919
2024-10-15,Tuesday,2_daytime,42,13263.99,340.1023076923077,5.654871794871795
2024-10-15,Tuesday,3_evening,44,16842.29,382.7793181818182,6.680454545454546
2024-10-15,Tuesday,4_night,9,2116.21,235.13444444444445,3.324444444444444
2024-10-16,Wednesday,1_morning,44,14381.07,350.7578048780488,5.873170731707317
2024-10-16,Wednesday,2_daytime,44,16171.52,385.0361904761905,6.615476190476191
2024-10-16,Wednesday,3_evening,51,18109.47,369.5810204081633,6.317959183673469
2024-10-16,Wednesday,4_night,6,1899.1,316.51666666666665,5.07
2024-10-17,Thursday,1_morning,38,12032.85,325.21216216216214,5.21972972972973
2024-10-17,Thursday,2_daytime,49,15684.89,348.5531111111111,5.776888888888888
2024-10-17,Thursday,3_evening,38,13527.3,355.9815789473684,6.066052631578947
2024-10-17,Thursday,4_night,10,3993.4700000000003,399.34700000000004,6.859
2024-10-18,Friday,1_morning,37,11799.289999999999,347.03794117647055,5.715
2024-10-18,Friday,2_daytime,37,13362.71,361.1543243243243,6.069459459459459
2024-10-18,Friday,3_evening,46,14853.98,345.4413953488372,5.7118604651162785
2024-10-18,Friday,4_night,15,4588.56,327.75428571428574,5.343571428571429
2024-10-19,Saturday,1_morning,32,11851.45,370.3578125,6.2928125
2024-10-19,Saturday,2_daytime,40,12621.69,332.14973684210526,5.447368421052632
2024-10-19,Saturday,3_evening,61,22189.82,376.0986440677966,6.393559322033898
2024-10-19,Saturday,4_night,11,3929.23,357.20272727272726,6.0227272727272725
2024-10-20,Sunday,1_morning,43,14245.58,331.2925581395349,5.435348837209302
2024-10-20,Sunday,2_daytime,35,11163.77,328.34617647058826,5.408529411764706
2024-10-20,Sunday,3_evening,55,18731.6,346.88148148148144,5.81537037037037
2024-10-20,Sunday,4_night,12,4965.47,413.7891666666667,7.564166666666668
2024-10-21,Monday,1_morning,48,15850.14,360.2304545454545,6.136590909090909
2024-10-21,Monday,2_daytime,26,9868.24,379.5476923076923,6.619230769230769
2024-10-21,Monday,3_evening,43,14038.09,342.3924390243902,5.653658536585366
2024-10-21,Monday,4_night,13,4397.24,338.24923076923073,5.4715384615384615
2024-10-22,Tuesday,1_morning,36,13537.91,386.79742857142855,6.734571428571429
2024-10-22,Tuesday,2_daytime,36,13777.42,382.7061111111111,6.646944444444444
2024-10-22,Tuesday,3_evening,45,12902.06,322.5515,5.2125
2024-10-22,Tuesday,4_night,7,2828.49,404.07,7.354285714285715
2024-10-23,Wednesday,1_morning,34,10564.869999999999,340.8022580645161,5.6819354838709675
2024-10-23,Wednesday,2_daytime,25,10107.44,421.1433333333334,7.514166666666667
2024-10-23,Wednesday,3_evening,49,15978.65,332.88854166666664,5.4245833333333335
2024-10-23,Wednesday,4_night,16,4060.65,270.71,3.9633333333333334
2024-10-24,Thursday,1_morning,43,15408.38,366.86619047619047,6.292142857142856
2024-10-24,Thursday,2_daytime,33,12381.57,375.1990909090909,6.468484848484849
2024-10-24,Thursday,3_evening,46,17334.3,376.83260869565214,6.5128260869565215
2024-10-24,Thursday,4_night,10,3788.04,378.804,6.468999999999999
2024-10-25,Friday,1_morning,48,16369.54,348.288085106383,5.83531914893617
2024-10-25,Friday,2_daytime,39,14436.710000000001,370.1720512820513,6.361538461538461
2024-10-25,Friday,3_evening,54,19556.74,368.99509433962265,6.303584905660377
2024-10-25,Friday,4_night,8,2367.2,338.1714285714285,5.491428571428571
2024-10-26,Saturday,1_morning,30,13470.34,464.4944827586207,8.55793103448276
2024-10-26,Saturday,2_daytime,18,6554.5199999999995,364.14,6.194444444444445
2024-10-26,Saturday,3_evening,43,14503.34,362.5835,6.15775
2024-10-26,Saturday,4_night,20,6984.89,349.2445,5.824
2024-10-27,Sunday,1_morning,34,10056.42,335.214,5.4863333333333335
2024-10-27,Sunday,2_daytime,30,10009.59,345.158275862069,5.693103448275862
2024-10-27,Sunday,3_evening,50,16805.6,342.97142857142853,5.717551020408163
2024-10-27,Sunday,4_night,6,971.54,194.308,2.192
2024-10-28,Monday,1_morning,30,10140.300000000001,362.15357142857147,6.263214285714286
2024-10-28,Monday,2_daytime,34,10741.35,335.6671875,5.4690625
2024-10-28,Monday,3_evening,53,20880.65,393.97452830188683,6.873018867924528
2024-10-28,Monday,4_night,6,2526.5699999999997,421.09499999999997,7.601666666666667
2024-10-29,Tuesday,1_morning,34,15195.65,446.9308823529412,8.166176470588235
2024-10-29,Tuesday,2_daytime,31,9445.81,337.35035714285715,5.5725
2024-10-29,Tuesday,3_evening,50,18152.17,378.1702083333333,6.46875
2024-10-29,Tuesday,4_night,9,3571.45,446.43125,8.105
2024-10-30,Wednesday,1_morning,30,9418.27,324.7679310344828,5.293448275862069
2024-10-30,Wednesday,2_daytime,26,11347.24,436.4323076923077,7.935769230769231
2024-10-30,Wednesday,3_evening,43,15528.43,378.7421951219512,6.537560975609757
2024-10-30,Wednesday,4_night,17,5431.01,319.47117647058826,5.175882352941176
2024-10-31,Thursday,1_morning,46,16563.91,368.0868888888889,6.364
2024-10-31,Thursday,2_daytime,26,9820.79,392.83160000000004,6.8224
2024-10-31,Thursday,3_evening,43,14095.24,343.7863414634146,5.755365853658536
2024-10-31,Thursday,4_night,7,2532.5099999999998,361.78714285714284,6.034285714285715
2024-11-01,Friday,1_morning,35,11585.54,351.07696969696974,5.904242424242424
2024-11-01,Friday,2_daytime,24,9798.89,408.2870833333333,7.270833333333333
2024-11-01,Friday,3_evening,58,21058.31,369.4440350877193,6.354736842105264
2024-11-01,Friday,4_night,11,3809.87,346.35181818181815,5.887272727272728
2024-11-02,Saturday,1_morning,48,13902.55,323.31511627906974,5.2372093023255815
2024-11-02,Saturday,2_daytime,41,14530.71,354.4075609756097,6.033414634146341
2024-11-02,Saturday,3_evening,41,14359.52,350.23219512195124,5.919756097560976
2024-11-02,Saturday,4_night,10,3829.51,382.951,6.673
2024-11-03,Sunday,1_morning,36,11621.300000000001,341.8029411764706,5.651764705882353
2024-11-03,Sunday,2_daytime,32,9160.7,315.88620689655176,5.079655172413793
2024-11-03,Sunday,3_evening,49,16579.77,360.4297826086957,6.1019565217391305
2024-11-03,Sunday,4_night,8,2670.94,333.8675,5.495
2024-11-04,Monday,1_morning,29,10367.99,370.28535714285715,6.2524999999999995
2024-11-04,Monday,2_daytime,33,12322.310000000001,397.493870967742,7.063548387096774
2024-11-04,Monday,3_evening,47,14486.1,314.91521739130434,5.007826086956522
2024-11-04,Monday,4_night,10,2966.29,296.629,4.531000000000001
2024-11-05,Tuesday,1_morning,47,17098.6,371.7086956521739,6.374130434782608
2024-11-05,Tuesday,2_daytime,26,7774.25,323.9270833333333,5.191666666666666
2024-11-05,Tuesday,3_evening,55,19312.38,364.3845283018868,6.238867924528303
2024-11-05,Tuesday,4_night,8,3353.4900000000002,419.18625000000003,7.45625
2024-11-06,Wednesday,1_morning,50,16937.52,338.7504,5.5924000000000005
2024-11-06,Wednesday,2_daytime,44,16732.36,380.2809090909091,6.603409090909091
2024-11-06,Wednesday,3_evening,57,18198.12,337.0022222222222,5.461296296296297
2024-11-06,Wednesday,4_night,11,3824.34,347.66727272727275,5.873636363636364
2024-11-07,Thursday,1_morning,42,15418.73,367.11261904761903,6.247619047619047
2024-11-07,Thursday,2_daytime,32,10737.69,346.37709677419355,5.796129032258064
2024-11-07,Thursday,3_evening,44,15243.64,354.5032558139535,5.953720930232558
2024-11-07,Thursday,4_night,4,1254.94,313.735,4.8575
2024-11-08,Friday,1_morning,38,11795.35,318.79324324324324,5.046216216216217
2024-11-08,Friday,2_daytime,42,11870.23,296.75575,4.51975
2024-11-08,Friday,3_evening,50,19487.16,405.9825,7.245
2024-11-08,Friday,4_night,9,3329.01,416.12625,7.53625
2024-11-09,Saturday,1_morning,43,16736.0,389.2093023255814,6.756744186046512
2024-11-09,Saturday,2_daytime,30,8447.63,324.9088461538461,5.273846153846154
2024-11-09,Saturday,3_evening,36,11896.82,360.50969696969696,6.076363636363637
2024-11-09,Saturday,4_night,12,4308.51,391.6827272727273,6.801818181818181
2024-11-10,Sunday,1_morning,45,16113.26,366.2104545454545,6.245681818181819
2024-11-10,Sunday,2_daytime,33,9893.02,309.156875,4.835
2024-11-10,Sunday,3_evening,61,21566.98,359.44966666666664,6.109833333333333
2024-11-10,Sunday,4_night,9,3276.16,364.0177777777778,6.226666666666667
2024-11-11,Monday,1_morning,42,13431.03,327.58609756097565,5.31780487804878
2024-11-11,Monday,2_daytime,44,13188.41,306.70720930232557,4.762093023255814
2024-11-11,Monday,3_evening,67,23271.79,352.6028787878788,5.930909090909091
2024-11-11,Monday,4_night,15,6300.67,420.04466666666667,7.482
2024-11-12,Tuesday,1_morning,31,10913.6,363.7866666666667,6.103666666666666
2024-11-12,Tuesday,2_daytime,24,9695.880000000001,403.99500000000006,7.109999999999999
2024-11-12,Tuesday,3_evening,46,15319.93,340.4428888888889,5.611555555555555
2024-11-12,Tuesday,4_night,16,5458.86,363.924,6.242
2024-11-13,Wednesday,1_morning,43,16681.55,387.94302325581396,6.692325581395348
2024-11-13,Wednesday,2_daytime,29,9116.08,325.57428571428574,5.343214285714287
2024-11-13,Wednesday,3_evening,64,23747.39,389.30147540983603,6.773114754098361
2024-11-13,Wednesday,4_night,16,4779.75,298.734375,4.590625
2024-11-14,Thursday,1_morning,37,14062.25,380.06081081081084,6.647837837837838
2024-11-14,Thursday,2_daytime,36,10461.18,290.58833333333337,4.454444444444444
2024-11-14,Thursday,3_evening,62,22376.77,366.83229508196723,6.307049180327869
2024-11-14,Thursday,4_night,8,2436.05,348.00714285714287,5.792857142857144
2024-11-15,Friday,1_morning,33,10444.039999999999,348.13466666666665,5.783666666666666
2024-11-15,Friday,2_daytime,29,9254.32,330.51142857142855,5.454285714285715
2024-11-15,Friday,3_evening,49,18012.01,383.23425531914893,6.620851063829788
2024-11-15,Friday,4_night,12,3756.81,313.0675,4.925833333333333
2024-11-16,Saturday,1_morning,37,14743.28,409.53555555555556,7.303055555555556
2024-11-16,Saturday,2_daytime,27,8622.83,319.3640740740741,5.152222222222222
2024-11-16,Saturday,3_evening,57,18825.239999999998,336.16499999999996,5.501964285714286
2024-11-16,Saturday,4_night,15,5202.79,400.2146153846154,6.978461538461539
2024-11-17,Sunday,1_morning,38,13135.28,345.66526315789474,5.793157894736842
2024-11-17,Sunday,2_daytime,29,11239.05,416.26111111111106,7.4725925925925925
2024-11-17,Sunday,3_evening,53,17494.14,357.0232653061224,6.027959183673469
2024-11-17,Sunday,4_night,13,5268.47,405.2669230769231,7.248461538461537
2024-11-18,Monday,1_morning,42,12673.76,316.844,5.11775
2024-11-18,Monday,2_daytime,29,9560.05,329.6568965517241,5.374827586206897
2024-11-18,Monday,3_evening,53,16349.32,326.9864,5.2272
2024-11-18,Monday,4_night,13,3998.34,333.195,5.434166666666667
2024-11-19,Tuesday,1_morning,46,13324.67,317.25404761904764,5.096190476190476
2024-11-19,Tuesday,2_daytime,25,8364.48,348.52,5.765000000000001
2024-11-19,Tuesday,3_evening,51,17032.34,362.3902127659575,6.1242553191489355
2024-11-19,Tuesday,4_night,14,4742.8,364.83076923076925,6.224615384615385
2024-11-20,Wednesday,1_morning,44,15493.42,360.31209302325584,6.086744186046512
2024-11-20,Wednesday,2_daytime,40,13939.87,348.49675,5.8845
2024-11-20,Wednesday,3_evening,43,15358.359999999999,357.1711627906976,5.97953488372093
2024-11-20,Wednesday,4_night,20,5294.24,294.1244444444444,4.687777777777778
2024-11-21,Thursday,1_morning,34,9462.53,286.74333333333334,4.2715151515151515
2024-11-21,Thursday,2_daytime,37,14338.84,398.30111111111114,6.958611111111111
2024-11-21,Thursday,3_evening,59,21863.21,397.5129090909091,6.924909090909091
2024-11-21,Thursday,4_night,9,3224.44,403.055,7.14625
2024-11-22,Friday,1_morning,35,12419.36,376.34424242424245,6.535151515151515
2024-11-22,Friday,2_daytime,37,11572.9,330.6542857142857,5.3351428571428565
2024-11-22,Friday,3_evening,54,20887.24,401.6776923076923,7.123846153846154
2024-11-22,Friday,4_night,12,4394.07,366.17249999999996,6.041666666666667
2024-11-23,Saturday,1_morning,55,16814.11,305.7110909090909,4.797818181818181
2024-11-23,Saturday,2_daytime,51,16650.66,339.809387755102,5.610612244897959
2024-11-23,Saturday,3_evening,46,15572.630000000001,353.9234090909091,5.904545454545455
2024-11-23,Saturday,4_night,10,2907.8500000000004,323.0944444444445,5.154444444444445
2024-11-24,Sunday,1_morning,44,15386.73,357.8309302325581,6.053255813953489
2024-11-24,Sunday,2_daytime,38,11461.83,358.1821875,6.0778125
2024-11-24,Sunday,3_evening,42,12273.69,299.35829268292684,4.697317073170732
2024-11-24,Sunday,4_night,11,3383.04,307.5490909090909,4.8554545454545455
2024-11-25,Monday,1_morning,38,14050.64,369.7536842105263,6.376315789473685
2024-11-25,Monday,2_daytime,38,12630.53,350.84805555555556,5.7988888888888885
2024-11-25,Monday,3_evening,56,18592.03,344.29685185185184,5.7683333333333335
2024-11-25,Monday,4_night,11,6280.01,628.001,12.462
2024-11-26,Tuesday,1_morning,32,11621.02,363.156875,6.0784375
2024-11-26,Tuesday,2_daytime,30,10317.36,368.4771428571429,6.2375
2024-11-26,Tuesday,3_evening,57,19058.26,346.5138181818182,5.7629090909090905
2024-11-26,Tuesday,4_night,19,6544.62,344.4536842105263,5.766315789473684
2024-11-27,Wednesday,1_morning,33,11378.31,355.5721875,6.0409375
2024-11-27,Wednesday,2_daytime,36,11808.41,328.01138888888886,5.338333333333334
2024-11-27,Wednesday,3_evening,52,19095.38,374.4192156862745,6.455882352941177
2024-11-27,Wednesday,4_night,9,2212.46,245.82888888888888,3.213333333333333
2024-11-28,Thursday,1_morning,39,14441.51,401.15305555555557,7.016388888888889
2024-11-28,Thursday,2_daytime,39,11837.56,311.51473684210526,4.982631578947369
2024-11-28,Thursday,3_evening,52,18010.48,346.3553846153846,5.726538461538461
2024-11-28,Thursday,4_night,13,5561.57,427.8130769230769,7.613846153846154
2024-11-29,Friday,1_morning,46,16779.25,381.34659090909093,6.569999999999999
2024-11-29,Friday,2_daytime,35,11455.26,336.9194117647059,5.514411764705883
2024-11-29,Friday,3_evening,56,19829.16,374.13509433962264,6.508490566037736
2024-11-29,Friday,4_night,10,2391.45,265.71666666666664,3.8333333333333335
2024-11-30,Saturday,1_morning,40,15396.369999999999,384.90925,6.72575
2024-11-30,Saturday,2_daytime,31,10159.4,327.72258064516126,5.369354838709677
2024-11-30,Saturday,3_evening,50,15521.61,337.4263043478261,5.529565217391305
2024-11-30,Saturday,4_night,13,3456.41,288.03416666666664,4.428333333333334
2024-12-01,Sunday,1_morning,44,14227.79,330.87883720930233,5.367906976744186
2024-12-01,Sunday,2_daytime,40,14194.43,354.86075,5.93125
2024-12-01,Sunday,3_evening,47,18559.31,403.46326086956526,7.124130434782608
2024-12-01,Sunday,4_night,16,5543.7699999999995,369.58466666666664,6.376666666666667
